PurchaseID,UserID,Time,Item,Price,NumLessons,PayPalTX
517,596,1371734507,$15 per lesson x 10,150,10,7YD266859B932283D
518,197,1371744722,$15 per lesson x 1,15,1,21K150401S3875002
519,289,1371746814,$15 per lesson x 6,90,6,0K323402GN1903632
520,464,1371753618,$15 per lesson x 12,180,12,3K168393MY657423L
521,474,1371762871,$15 per lesson x 3,45,3,36W86227H66689112
522,474,1371763033,$15 per lesson x 2,30,2,2EP20902BX6278312
523,60,1371829781,Adjustment,0,30,
526,589,1371940868,Adjustment,0,20,
527,84,1371940900,Adjustment,0,-20,
528,553,1371942641,$15 per lesson x 5,75,5,7R0291904H9000035
529,555,1371942879,$15 per lesson x 2,30,2,47496653U8482504K
530,564,1371942997,$15 per lesson x 1,15,1,4VF61498MB9870250
531,370,1372019962,$15 per lesson x 10,150,10,3PJ38882VT069301L
532,527,1372055036,$15 per lesson x 10,150,10,6FD15656AP7340027
533,606,1372083910,$15 per lesson x 4,60,4,75N66147AU1992524
534,487,1372088121,$15 per lesson x 10,150,10,704074266P653780J
535,487,1372088823,$15 per lesson x 1,15,1,81Y72741GJ170553M
536,487,1372088910,$15 per lesson x 9,135,9,60S198444P4640617
537,290,1372094420,$15 per lesson x 6,90,6,85873326C0434442S
538,608,1372101623,$15 per lesson x 9,135,9,6HR56970233773747
539,609,1372108700,$15 per lesson x 10,150,10,3DL937143B108350K
540,336,1372145449,$15 per lesson x 6,90,6,5HS99419MB251615T
541,555,1372145452,$15 per lesson x 4,60,4,1EN47021EH292052J
542,555,1372146026,$15 per lesson x 2,30,2,4GH559785M5271303
543,424,1372153246,$15 per lesson x 8,120,8,9BT686013M2052043
544,601,1372157583,Adjustment,0,6,
545,594,1372161225,$15 per lesson x 2,30,2,73V06355KF5242018
546,438,1372171411,$15 per lesson x 6,90,6,25G551747F317501V
547,489,1372175789,$15 per lesson x 10,150,10,24A04633AS819133B
548,563,1372183559,$15 per lesson x 30,450,30,93U01644RW930813K
549,554,1372239513,$15 per lesson x 4,60,4,15156475PJ157333N
550,485,1372251390,$15 per lesson x 5,75,5,26138454JY512601E
551,617,1372253618,Adjustment,0,20,
552,229,1372255362,Adjustment,0,5,
553,555,1372256130,$15 per lesson x 2,30,2,25E08946TG826320E
554,641,1372258427,$15 per lesson x 10,150,10,7CU57789H47467820
555,427,1372286498,$15 per lesson x 4,60,4,6NH46817TY8046820
556,620,1372329165,$15 per lesson x 10,150,10,0HW91443VE197913L
557,488,1372330134,Adjustment,0,10,
558,1653,1372334007,Adjustment,0,30,
559,540,1372338027,$15 per lesson x 2,30,2,27W88600DL185281J
560,621,1372342547,$15 per lesson x 2,30,2,3PC39479J0867574N
561,593,1372356000,Discount for Multiples x 3,36,90,9CH66449TA243745G
562,537,1372358138,Discount for Multiples x 30,360,900,2S452384HV792764V
563,609,1372371864,Discount for Multiples x 1,12,30,50949601PN250122G
564,431,1372402557,Discount for Multiples x 83,996,2490,5MY67222N10075632
565,555,1372419922,Discount for Multiples x 10,120,300,09X06947D36261721
566,427,1372432526,Discount for Multiples x 4,48,120,4VY054835X831402D
567,567,1372441218,Discount for Multiples x 15,180,450,8EG4351647920540P
568,533,1372445540,Discount for Multiples x 2,24,60,7NV82538UE069070J
569,431,1372488546,Adjustment,0,-1494,
570,377,1372580580,$15 per lesson x 10,150,10,4RC36980TR511221V
571,431,1372591781,Adjustment,0,-911,
572,287,1372605233,$15 per lesson x 10,150,10,66N468950G678851U
573,625,1372605553,Adjustment,0,20,
574,625,1372606215,$15 per lesson x 20,300,20,5H203827JV7240103
575,497,1372607436,$15 per lesson x 6,90,6,2DV38843X1607164V
576,555,1372608712,Adjustment,0,-290,
577,593,1372609275,Adjustment,0,-87,
578,537,1372609335,Adjustment,0,-870,
579,567,1372609727,Adjustment,0,-435,
580,533,1372609779,Adjustment,0,-36,
581,609,1372610007,Adjustment,0,-29,
582,543,1372611359,Adjustment,0,-40,
583,492,1372612142,$15 per lesson x 10,150,10,7BR80110UH274114E
584,427,1372613557,Adjustment,0,-72,
585,427,1372613769,Adjustment,0,-44,
586,628,1372662379,$15 per lesson x 5,75,5,91232451UF142374A
587,627,1372662985,Adjustment,0,30,
588,447,1372664326,$12 per lesson for 30 lessons x 30,360,30,950410814N258144S
589,606,1372665118,$15 per lesson x 4,60,4,9PT14553F4050804A
590,625,1372668082,Adjustment,0,-20,
591,172,1372668539,$12 per lesson for 30 lessons x 30,360,30,85A105021G7524453
592,414,1372669294,$12 per lesson for 30 lessons x 10,120,10,1Y0186635W812864G
593,431,1372675773,Adjustment,0,2,
594,173,1372676913,Adjustment,0,-60,
595,564,1372680653,$15 per lesson x 2,30,2,57V359797T0839811
596,632,1372691978,$15 per lesson x 1,15,1,1GL94360D02175200
597,196,1372701788,$12 per lesson for 30 lessons x 30,360,30,9CR322598R942122W
598,396,1372706741,$12 per lesson for 30 lessons x 30,360,30,71G31051VM222933V
599,636,1372709719,$15 per lesson x 2,30,2,2CD77138YF957803C
600,627,1372710496,Adjustment,0,-30,
601,583,1372716240,$15 per lesson x 1,15,1,21R35707SB009851H
602,583,1372716524,$15 per lesson x 4,60,4,6UP761721X025304T
603,527,1372758945,$15 per lesson x 2,30,2,17E51900V9972930D
604,170,1372760330,$15 per lesson x 2,30,2,6XG65002NV622784L
605,575,1372762542,Adjustment,0,6,
606,580,1372763338,$15 per lesson x 1,15,1,1N893474896655205
608,640,1372765697,$15 per lesson x 20,300,20,58L93028FK523415M
609,627,1372770999,$12 per lesson for 30 lessons x 1,12,1,1UM67637A0569920V
610,627,1372772418,$12 per lesson for 30 lessons x 29,348,29,5W7185857P584911W
611,421,1372777277,Adjustment,0,10,
612,563,1372780982,Adjustment,0,6,
613,549,1372800753,$15 per lesson x 10,150,10,3LL16804DW346824Y
614,608,1372806350,$15 per lesson x 9,135,9,1CF94012VM569634C
615,533,1372809726,$15 per lesson x 2,30,2,2NW81854YX415361P
616,543,1372842548,Adjustment,0,40,
617,630,1372856762,$15 per lesson x 10,150,10,0R409155271478803
618,632,1372860570,$15 per lesson x 9,135,9,0PL661973K2411816
619,424,1372860844,$15 per lesson x 4,60,4,5CF83684D22232822
620,638,1372863692,$15 per lesson x 1,15,1,39N13252K4684472D
621,65,1373002029,$12 per lesson for 30 lessons x 30,360,30,06W35680FF8536306
622,540,1373021677,$12 per lesson for 30 lessons x 30,360,30,54T32808S9488150E
623,555,1373026918,$12 per lesson for 30 lessons x 6,72,6,5GM918387J7592735
624,646,1373035279,$12 per lesson for 30 lessons x 30,360,30,30S04028957011339
625,615,1373036446,$15 per lesson x 10,150,10,46B54706ND159011M
626,496,1373050088,$15 per lesson x 1,15,1,2DW220188K773754L
627,496,1373050183,$15 per lesson x 1,15,1,74R603200T965190R
628,606,1373095731,$15 per lesson x 2,30,2,7W510128A2867342Y
629,516,1373129789,Adjustment,0,50,
630,649,1373139279,$15 per lesson x 2,30,2,0KX90009JJ9363302
631,560,1373188828,Adjustment,0,10,
632,560,1373188845,Adjustment,0,10,
633,564,1373231238,$15 per lesson x 7,105,7,4VJ301054A341734S
634,644,1373238119,$15 per lesson x 10,150,10,6W988059YF636215C
635,651,1373274612,$15 per lesson x 2,30,2,1SA53073W8164745Y
636,287,1373291745,$15 per lesson x 4,60,4,8AV385021C424843J
637,505,1373297502,$15 per lesson x 10,150,10,3P502947D0694832Y
638,173,1373357525,Adjustment,0,60,
639,485,1373359929,$15 per lesson x 5,75,5,5B173028N1167893W
640,655,1373362972,$15 per lesson x 20,300,20,79039426EM337552P
641,563,1373377388,$12 per lesson for 30 lessons x 30,360,30,6RG93515GD2149802
642,658,1373378280,$15 per lesson x 2,30,2,3VE622106P182371F
643,627,1373391604,Adjustment,0,30,
644,609,1373414372,$12 per lesson for 30 lessons x 22,264,22,0JW09652KU662643V
645,587,1373453032,$15 per lesson x 10,150,10,5GB53043N7536643P
646,662,1373455646,Adjustment,0,20,
647,596,1373475702,$12 per lesson for 30 lessons x 30,360,30,6D956673UC220943U
648,336,1373487349,$15 per lesson x 10,150,10,8AV01174DA0678044
649,664,1373492825,$12 per lesson for 30 lessons x 30,360,30,9LD15762BW101063L
650,647,1373494401,$12 per lesson for 30 lessons x 1,12,1,71C78029DV985912V
651,647,1373494502,$12 per lesson for 30 lessons x 29,348,29,77C74735YT790132G
652,447,1373527533,$12 per lesson for 30 lessons x 30,360,30,3L038933EW850440B
653,447,1373528164,$15 per lesson x 2,30,2,9FC082291R5532339
654,52,1373530204,Adjustment,0,2,
655,350,1373536847,Adjustment,95,0,
656,350,1373536859,Adjustment,0,95,
657,540,1373543885,$15 per lesson x 1,15,1,79R133236D905542W
658,661,1373547698,$15 per lesson x 3,45,3,6HU31650SF329980M
659,623,1373570010,$12 per lesson for 30 lessons x 30,360,30,4VD41683HN396214C
660,560,1373607773,Adjustment,0,20,
661,384,1373633667,$12 per lesson for 30 lessons x 30,360,30,0E775618H5232730X
662,555,1373829987,$12 per lesson for 30 lessons x 3,36,3,3YV224710P5414422
663,638,1373834565,$15 per lesson x 5,75,5,23036415N3059115L
664,608,1373838310,$15 per lesson x 9,135,9,2FE56926UU4077904
665,671,1373868216,$15 per lesson x 2,30,2,54759249LE1832940
666,670,1373881232,$15 per lesson x 2,30,2,0TX53544H2316261H
667,674,1373883825,$15 per lesson x 4,60,4,5AH86505R0048515K
668,636,1373887648,Adjustment,0,1,
669,67,1373888837,Adjustment,0,45,
670,67,1373888881,Adjustment,0,1,
671,636,1373891859,$15 per lesson x 1,15,1,9MV90334W60447214
672,444,1373893685,$15 per lesson x 4,60,4,7RX53254HL3815402
673,658,1373898314,$15 per lesson x 1,15,1,6GA60279F1050145C
674,670,1373899699,$15 per lesson x 2,30,2,1RR23894WW8937700
675,670,1373908237,$12 per lesson for 30 lessons x 30,360,30,56Y44884NX737242P
676,370,1373917543,$15 per lesson x 1,15,1,79S764706B872472M
677,370,1373917682,$15 per lesson x 9,135,9,0H813686KY037191D
678,194,1373962531,$15 per lesson x 7,105,7,9B320739YG646562M
679,675,1373974245,Adjustment,0,6,
680,674,1373977164,$15 per lesson x 4,60,4,64290957LW337921C
681,592,1373983278,$15 per lesson x 2,30,2,8LN19006NB343831M
682,555,1373992347,$12 per lesson for 30 lessons x 3,36,3,8TJ10292SG148473R
683,678,1374013923,$12 per lesson for 30 lessons x 5,60,5,0PS14223048428924
684,1329,1374051536,$12 per lesson for 30 lessons x 30,360,30,37A17186WW226492B
685,658,1374051761,Adjustment,0,4,
686,555,1374052014,$12 per lesson for 30 lessons x 1,12,1,0P5376362L984130F
687,680,1374056191,$15 per lesson x 6,90,6,2AB00195Y6472192T
688,633,1374058982,$15 per lesson x 10,150,10,8V70615938486203G
689,379,1374070095,$15 per lesson x 6,90,6,1X157943R4303331J
690,607,1374144109,$12 per lesson for 30 lessons x 30,360,30,6UM86581KD3356033
691,638,1374150948,$15 per lesson x 5,75,5,2XA769419R083735J
692,674,1374161494,$15 per lesson x 4,60,4,03X58480MU5798621
693,555,1374231190,$12 per lesson for 30 lessons x 24,288,24,7JE99283TP2676800
694,606,1374311683,$15 per lesson x 4,60,4,0S219796D1445871B
695,196,1374343147,$12 per lesson for 30 lessons x 30,360,30,43337321K0367802P
696,287,1374411030,$15 per lesson x 5,75,5,2HK380469N228715F
697,287,1374411846,$15 per lesson x 1,15,1,2LG08427GH7582532
698,438,1374445189,$15 per lesson x 6,90,6,60L61679C5756861H
699,377,1374490011,$12 per lesson for 30 lessons x 11,132,11,88P9217169005581B
700,170,1374493816,$15 per lesson x 2,30,2,9J20768834720803S
701,447,1374494384,$12 per lesson for 30 lessons x 30,360,30,53368315DJ515113F
702,555,1374503463,$12 per lesson for 30 lessons x 1,12,1,2D7239429G739245A
703,686,1374503882,$12 per lesson for 30 lessons x 30,360,30,73K64212SJ117681C
704,683,1374506211,$15 per lesson x 1,15,1,8F243592JP6133704
705,658,1374509869,$15 per lesson x 1,15,1,04473724XU0743256
706,630,1374566573,$15 per lesson x 10,150,10,9RL78229A79529733
707,688,1374575004,$15 per lesson x 10,150,10,97C346221V4655925
708,674,1374578086,$15 per lesson x 4,60,4,6XC62076W6823681L
709,592,1374589014,$15 per lesson x 1,15,1,7RT32001VH5431649
710,592,1374589163,$15 per lesson x 1,15,1,32U489533L800020P
711,658,1374589921,$15 per lesson x 3,45,3,0U697614G7324591R
712,687,1374593231,$15 per lesson x 5,75,5,18H0791769995980E
713,342,1374653591,Adjustment,0,12,
714,505,1374665396,$15 per lesson x 4,60,4,1E862983254086457
715,370,1374673848,$15 per lesson x 10,150,10,23074342YJ3115301
716,674,1374738888,$15 per lesson x 1,15,1,47714949P9718492M
717,690,1374748078,$12 per lesson for 30 lessons x 30,360,30,6RB88482JY797625L
718,623,1374763405,$15 per lesson x 1,15,1,9PT202153C554501F
719,636,1374793849,$15 per lesson x 1,15,1,70H0408967040150P
720,636,1374793960,$15 per lesson x 3,45,3,15822735VD714221T
721,674,1374836224,$15 per lesson x 1,15,1,7RP89262FS8122831
722,554,1374852731,$15 per lesson x 4,60,4,3VR999932E169023G
723,662,1375044514,$12 per lesson for 30 lessons x 30,360,30,7N4605916K509443P
724,693,1375047533,$12 per lesson for 30 lessons x 32,384,32,7DK780141D139900D
725,680,1375053959,$15 per lesson x 3,45,3,99G710713V024451A
726,638,1375079574,$15 per lesson x 1,15,1,2MT655248H263842J
727,658,1375089050,Adjustment,0,5,
728,606,1375093411,$15 per lesson x 4,60,4,60965550VG9629335
729,386,1375110063,$12 per lesson for 30 lessons x 1,360,30,5UD24719DN903532S
730,609,1375112741,$15 per lesson x 10,150,10,0Y111654N1037433Y
731,700,1375171792,$15 per lesson x 18,270,18,3U726531DT9107741
732,370,1375197283,$12 per lesson for 30 lessons x 1,360,30,1A887859F3826864G
733,287,1375207609,$15 per lesson x 5,75,5,3VG37554C6754593R
734,675,1375213953,$15 per lesson x 2,30,2,3PF81337BY546263J
735,438,1375221913,$15 per lesson x 3,45,3,59F19810AH199063F
736,627,1375307285,$15 per lesson x 2,30,2,3RX893642M7375010
737,638,1375307463,$15 per lesson x 1,15,1,5M743627UT4872928
738,489,1375307507,$12 per lesson for 30 lessons x 1,360,30,1X206454JY859933F
739,638,1375307963,$15 per lesson x 2,30,2,7X5320829G707483P
740,701,1375349451,$12 per lesson for 30 lessons x 1,360,30,3RF07979F5329963P
741,658,1375449613,Adjustment,0,2,
742,678,1375609137,$15 per lesson x 5,75,5,4LT45737T7271750N
743,700,1375648154,$15 per lesson x 6,90,6,66B30488XN002294M
744,606,1375687770,$15 per lesson x 4,60,4,2A224749S0588283R
745,444,1375688435,$15 per lesson x 1,15,1,5JL370095J4824433
746,704,1375695279,$15 per lesson x 1,15,1,83920357SG8632447
747,650,1375719031,$12 per lesson for 30 lessons x 1,360,30,24499804DU389170F
748,704,1375723394,$15 per lesson x 1,15,1,3SP482612U912171L
749,646,1375775133,$12 per lesson for 30 lessons x 1,360,30,7K1619566Y581105G
750,623,1375805418,Adjustment,0,30,
751,658,1375805462,Adjustment,0,3,
752,287,1375813949,$15 per lesson x 8,120,8,1XR54680250763725
753,704,1375820956,$15 per lesson x 3,45,3,88X94840ND906812X
754,642,1375828401,$12 per lesson for 30 lessons x 1,360,30,3R383711X8629362F
755,658,1375831279,$15 per lesson x 4,60,4,7F03183528449514Y
756,700,1375882175,$15 per lesson x 1,15,1,2182075439338390W
757,623,1375886378,$12 per lesson for 30 lessons x 1,360,30,7LH7736940504561F
758,704,1375900268,$15 per lesson x 3,45,3,9V024439UW5525700
759,623,1375946166,Adjustment,0,-30,
760,658,1375946271,Adjustment,0,-4,
761,688,1375949563,$15 per lesson x 5,75,5,20H82097XB785962E
762,596,1375967060,$15 per lesson x 10,150,10,29K00135V5069620J
763,704,1376247978,$15 per lesson x 2,30,2,8FU81671CP037805T
764,555,1376288767,$15 per lesson x 1,15,1,74F0623193331274K
765,444,1376304956,$15 per lesson x 2,30,2,8GK64266VS660064G
766,342,1376308292,Adjustment,0,1,
767,658,1376325215,$15 per lesson x 1,15,1,21F99173C47910026
768,658,1376326210,Adjustment,0,1,
769,706,1376342118,$12 per lesson for 30 lessons x 1,360,30,00T89478RT176021T
770,633,1376424825,$15 per lesson x 5,75,5,77E68974TA228634J
771,555,1376554106,$15 per lesson x 1,15,1,98L45016T0108082F
772,555,1376586278,Back to School Special x 5,50,5,2UR43907TN359045B
773,627,1376587470,Back to School Special x 30,300,30,6U383915VU103402H
774,623,1376665459,Adjustment,0,1,
775,623,1376666523,Back to School Special x 10,100,10,50619752N1689372X
776,704,1376855115,$15 per lesson x 1,15,1,9W189573P69949312
777,704,1376855213,Back to School Special x 1,10,1,0P007545DX2214409
778,688,1376900820,Back to School Special x 10,100,10,0K183692K2913862S
779,493,1376907405,Back to School Special x 18,180,18,7L278121SN8424508
780,709,1376915144,Back to School Special x 2,20,2,1P623075J85055944
781,709,1376915959,Back to School Special x 4,40,4,57948228R57316146
782,710,1376938276,Back to School Special x 75,750,75,91T10242JA2972248
783,711,1376949430,Back to School Special x 1,10,1,2NC97657040066430
784,711,1376949513,Back to School Special x 1,10,1,0GC22743XA300740H
785,300,1376980792,Back to School Special x 10,100,10,246805525C0532513
786,336,1376987685,Back to School Special x 15,150,15,5LJ07905W3998772P
787,58,1376991717,Back to School Special x 1,10,1,1VN83051TT984674P
788,58,1376992738,Back to School Special x 2,20,2,3W981413P17109530
789,658,1376993060,Back to School Special x 5,50,5,91G07177XB226361S
790,713,1376994826,Back to School Special x 20,200,20,6AN20101NR095920K
791,154,1377014124,Back to School Special x 15,150,15,56S3645460644754C
792,496,1377018896,Back to School Special x 2,20,2,6V763769C9177364T
793,711,1377029277,$12 per lesson for 30 lessons x 1,360,30,3N4437550K379484C
794,48,1377033390,Back to School Special x 30,300,30,3D915009FC7669147
795,714,1377081110,Adjustment,0,22,
796,58,1377111060,Back to School Special x 20,200,20,89606899GU7384944
797,59,1377162515,Adjustment,0,5,
798,11,1377197852,Back to School Special x 20,200,20,15279343T8898822V
799,637,1377203715,Back to School Special x 20,200,20,1RJ796422W151124A
800,591,1377242559,$12 per lesson for 30 lessons x 1,360,30,65W64531UD032320J
801,181,1377250518,Back to School Special x 10,100,10,0L467433F3047813B
802,709,1377279577,Back to School Special x 10,100,10,9BN79694KW980593N
803,718,1377292307,Back to School Special x 20,200,20,5S11458971976340Y
804,630,1377307300,Back to School Special x 15,150,15,7XC473780B4721749
805,287,1377435516,Back to School Special x 15,150,15,9F970177NF661723W
806,396,1377531934,Back to School Special x 30,300,30,2H50598575251193P
807,493,1377532457,Adjustment,0,10,
808,196,1377549821,Back to School Special x 15,150,15,56T9668999695812D
809,299,1377585672,Back to School Special x 24,240,24,55U43165DK223835W
810,709,1377592955,Back to School Special x 3,30,3,8RE4504948754060S
811,638,1377593858,Back to School Special x 4,40,4,3AR02187G5486052K
812,743,1377610536,Back to School Special x 9,90,9,6JR00779AR6213316
813,723,1377612238,Back to School Special x 9,90,9,06214208MS157861L
814,724,1377614284,Back to School Special x 11,110,11,9KL08703K9683924L
815,726,1377678422,Back to School Special x 10,100,10,15200732LL410783V
816,204,1377684747,Back to School Special x 35,350,35,2KR26631VF711832L
817,721,1377688858,Back to School Special x 20,200,20,8CM3507882630572W
818,728,1377701357,Back to School Special x 10,100,10,3WL74021KY110813U
819,404,1377761696,Back to School Special x 12,120,12,14S775804K3410056
820,623,1377762319,Back to School Special x 5,50,5,5LW28719597426310
821,12,1377794809,Adjustment,0,10,
822,398,1377850157,Back to School Special x 10,100,10,7A14438219749143K
823,300,1377878159,Back to School Special x 20,200,20,6HX11818DA384882E
824,489,1377881583,Back to School Special x 10,100,10,69X92275TR1372809
825,370,1377891183,Back to School Special x 20,200,20,8JS5600441534564A
826,490,1377894345,Back to School Special x 10,100,10,4NM453414L201174T
827,709,1377895770,Back to School Special x 3,30,3,3U21990246151822W
828,162,1377937940,Back to School Special x 10,100,10,8S991501JG164852W
829,729,1377953315,Back to School Special x 10,100,10,37M48350FB2356925
830,596,1377955290,Back to School Special x 6,60,6,7GG237566L187383X
831,1416,1377955360,Back to School Special x 10,100,10,03B83546CB013112X
832,554,1377979081,Back to School Special x 10,100,10,73L14102V8775992R
833,699,1378070882,Back to School Special x 15,150,15,21635110CC335762A
834,65,1378373691,$15 per lesson x 4,60,4,6AH225967D362180V
835,623,1378453399,$12 per lesson for 30 lessons x 1,360,30,74411904276081509
836,709,1378803476,$15 per lesson x 1,15,1,4U6381038P689784D
837,591,1378820143,$12 per lesson for 30 lessons x 1,360,30,5BT23008LK1541014
